question,description,category,active,closed,options,outcome,response,full_response,proper
mlb  baltimore orioles vs  oakland athletics 2023 04 13,in the upcoming mlb game  scheduled for april 13 at 1 05 pm et   if the baltimore orioles win  the market will resolve to  orioles    if the oakland athletics win  the market will resolve to  athletics     if the game is not completed by april 27  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['orioles', 'athletics']",Orioles,n a,"{'model': 'llama2form2', 'created_at': '2024-02-04T14:43:53.132073773Z', 'response': 'What is the outcome of the game between Baltimore Ori', 'done': True, 'context': [6756, 13, 30004, 13, 1576, 1404, 10753, 304, 1073, 825, 674, 3799, 297, 278, 5434, 1048, 263, 3058, 1741, 22993, 13, 23084, 919, 278, 21957, 310, 278, 1139, 2629, 278, 2225, 300, 3987, 297, 278, 20476, 22993, 13, 1666, 2818, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 21957, 29958, 1642, 30004, 13, 30004, 13, 1988, 29933, 29901, 26767, 11678, 6544, 7186, 29889, 24132, 1049, 28981, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29946, 29899, 29896, 29941, 6024, 15988, 6544, 742, 525, 29909, 386, 1026, 1199, 2033, 13, 30004, 13, 5618, 338, 278, 21957, 310, 278, 3748, 1546, 26767, 11678], 'total_duration': 10938562923, 'load_duration': 323874, 'prompt_eval_count': 35, 'prompt_eval_duration': 8262907000, 'eval_count': 10, 'eval_duration': 2674434000}",False
will vvd win a plurality in the 2023 dutch general election ,this market will resolve to  yes  if vvd  people s party for freedom and democracy  controls a greater number of seats in the house of representatives than any other party after the results of the 2023 dutch general election are finalized  otherwise  this market will resolve to  no    if the results of this election aren t known by april 30  2024  11 59 pm et  this market will resolve 50 50   the primary resolution source for this market will be a consensus of credible reporting  in case of ambiguity official information from the government of the netherlands and or information published through the official website of the dutch electoral council  https   english kiesraad nl   will be used ,['Elections'],True,True,"['no', 'yes']",No,n a,"{'model': 'llama2form2', 'created_at': '2024-02-04T14:44:02.540097844Z', 'response': 'Please choose an option from the brackets.', 'done': True, 'context': [6756, 13, 30004, 13, 1576, 1404, 10753, 304, 1073, 825, 674, 3799, 297, 278, 5434, 1048, 263, 3058, 1741, 22993, 13, 23084, 919, 278, 21957, 310, 278, 1139, 2629, 278, 2225, 300, 3987, 297, 278, 20476, 22993, 13, 1666, 2818, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 21957, 29958, 1642, 30004, 13, 30004, 13, 12984, 478, 10699, 5401, 263, 715, 332, 2877, 297, 278, 29871, 29906, 29900, 29906, 29941, 14872, 4593, 382, 1464, 29973, 6024, 3782, 742, 525, 8241, 2033, 13, 30004, 13, 12148, 6755, 385, 2984, 515, 278, 20476, 29889], 'total_duration': 9404942097, 'load_duration': 424228, 'prompt_eval_count': 29, 'prompt_eval_duration': 6861874000, 'eval_count': 9, 'eval_duration': 2541827000}",False
nba  washington wizards vs  miami heat 2023 04 07,in the upcoming nba game  scheduled for april 7 at 7 00 pm et   if the washington wizards win  the market will resolve to  wizards    if the miami heat win  the market will resolve to  heat     if the game is not completed by april 16  2023  11 59 59 pm et   the market will resolve 50 50 ,['Basketball'],True,True,"['heat', 'wizards']",Wizards,n a,"{'model': 'llama2form2', 'created_at': '2024-02-04T14:44:13.532491851Z', 'response': 'What is the outcome of the NBA game between Washington', 'done': True, 'context': [6756, 13, 30004, 13, 1576, 1404, 10753, 304, 1073, 825, 674, 3799, 297, 278, 5434, 1048, 263, 3058, 1741, 22993, 13, 23084, 919, 278, 21957, 310, 278, 1139, 2629, 278, 2225, 300, 3987, 297, 278, 20476, 22993, 13, 1666, 2818, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 21957, 29958, 1642, 30004, 13, 30004, 13, 29940, 5688, 29901, 7660, 399, 466, 3163, 7186, 29889, 23740, 940, 271, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29946, 29899, 29900, 29955, 6024, 3868, 271, 742, 525, 29956, 466, 3163, 2033, 13, 30004, 13, 5618, 338, 278, 21957, 310, 278, 21517, 3748, 1546, 7660], 'total_duration': 10988992063, 'load_duration': 367633, 'prompt_eval_count': 35, 'prompt_eval_duration': 8128486000, 'eval_count': 10, 'eval_duration': 2859294000}",False
explosion at zaporizhzhia nuclear plant by sep 30 ,this market will resolve to  yes  if a kinetic attack occurs at the zaporizhzhia nuclear power plant causing structural damage between august 2 and september 30  2023  11 59 59 pm et  otherwise  this market will resolve to  no    for the purposes of this market   structural damage  means a significant impairment to the integrity of the whole or part of the structure   the primary resolution source for this market will be a consensus of credible reporting  determination as to whether the zaporizhzhia nuclear plant has suffered structural damage will be made by this market s decentralized resolver  uma ,['Global Politics'],True,True,"['yes', 'no']",No,n a,"{'model': 'llama2form2', 'created_at': '2024-02-04T14:44:22.464169255Z', 'response': 'Please choose an option from the brackets.', 'done': True, 'context': [6756, 13, 30004, 13, 1576, 1404, 10753, 304, 1073, 825, 674, 3799, 297, 278, 5434, 1048, 263, 3058, 1741, 22993, 13, 23084, 919, 278, 21957, 310, 278, 1139, 2629, 278, 2225, 300, 3987, 297, 278, 20476, 22993, 13, 1666, 2818, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 21957, 29958, 1642, 30004, 13, 30004, 13, 1252, 572, 359, 291, 472, 796, 26191, 466, 29882, 17599, 423, 20346, 8024, 491, 29639, 29871, 29941, 29900, 29973, 6024, 8241, 742, 525, 3782, 2033, 13, 30004, 13, 12148, 6755, 385, 2984, 515, 278, 20476, 29889], 'total_duration': 8928685979, 'load_duration': 434840, 'prompt_eval_count': 28, 'prompt_eval_duration': 6554005000, 'eval_count': 9, 'eval_duration': 2373449000}",False
nhl  philadelphia flyers vs  florida panthers 2023 03 21,in the upcoming nhl game  scheduled for march 21 at 7 00 pm et   if the philadelphia flyers win  the market will resolve to  flyers    if the florida panthers win  the market will resolve to  panthers     if the game is not completed by april 21  2023  11 59 59 pm et   the market will resolve 50 50 ,['Hockey'],True,True,"['panthers', 'flyers']",Flyers,n a,"{'model': 'llama2form2', 'created_at': '2024-02-04T14:44:33.178805038Z', 'response': 'What is the outcome of the game between Philadelphia Fly', 'done': True, 'context': [6756, 13, 30004, 13, 1576, 1404, 10753, 304, 1073, 825, 674, 3799, 297, 278, 5434, 1048, 263, 3058, 1741, 22993, 13, 23084, 919, 278, 21957, 310, 278, 1139, 2629, 278, 2225, 300, 3987, 297, 278, 20476, 22993, 13, 1666, 2818, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 21957, 29958, 1642, 30004, 13, 30004, 13, 29940, 15444, 29901, 18292, 28738, 414, 7186, 29889, 13813, 6518, 3341, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29941, 29899, 29906, 29896, 6024, 23684, 3341, 742, 525, 29943, 368, 414, 2033, 13, 30004, 13, 5618, 338, 278, 21957, 310, 278, 3748, 1546, 18292, 28738], 'total_duration': 10711729742, 'load_duration': 1952089, 'prompt_eval_count': 34, 'prompt_eval_duration': 8049901000, 'eval_count': 10, 'eval_duration': 2659140000}",False
mlb  philadelphia phillies vs  toronto blue jays 2023 05 09,in the upcoming mlb game  scheduled for may 9 at 6 40 pm et   if the philadelphia phillies win  the market will resolve to  phillies    if the toronto blue jays win  the market will resolve to  blue jays     if the game is not completed by may 23  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['phillies', 'blue jays']",Phillies,n a,"{'model': 'llama2form2', 'created_at': '2024-02-04T14:44:44.313203512Z', 'response': 'What is the outcome of the game between Philadelphia Phill', 'done': True, 'context': [6756, 13, 30004, 13, 1576, 1404, 10753, 304, 1073, 825, 674, 3799, 297, 278, 5434, 1048, 263, 3058, 1741, 22993, 13, 23084, 919, 278, 21957, 310, 278, 1139, 2629, 278, 2225, 300, 3987, 297, 278, 20476, 22993, 13, 1666, 2818, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 21957, 29958, 1642, 30004, 13, 30004, 13, 1988, 29933, 29901, 18292, 21856, 583, 7186, 29889, 17612, 10924, 435, 1036, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29945, 29899, 29900, 29929, 6024, 4819, 453, 583, 742, 525, 21319, 435, 1036, 2033, 13, 30004, 13, 5618, 338, 278, 21957, 310, 278, 3748, 1546, 18292, 21856], 'total_duration': 11131551194, 'load_duration': 403463, 'prompt_eval_count': 36, 'prompt_eval_duration': 8450752000, 'eval_count': 10, 'eval_duration': 2679582000}",False
will the fed cut rates in march ,this market will resolve to  yes  if the upper bound of the target federal funds rate is decreased at any point by march 31  2023  11 59 59 pm et  otherwise  this market will resolve to  no    this market may not resolve to  no  until march 31  2023  11 59 59 pm et has passed    the primary resolution source for this market will be the official website of the federal reserve  https   www federalreserve gov monetarypolicy openmarket htm   however a consensus of credible reporting may also be used ,['Fed interest rates'],True,True,"['yes', 'no']",No,n a,"{'model': 'llama2form2', 'created_at': '2024-02-04T14:44:50.715986945Z', 'response': 'Please choose an option from the brackets.', 'done': True, 'context': [6756, 13, 30004, 13, 1576, 1404, 10753, 304, 1073, 825, 674, 3799, 297, 278, 5434, 1048, 263, 3058, 1741, 22993, 13, 23084, 919, 278, 21957, 310, 278, 1139, 2629, 278, 2225, 300, 3987, 297, 278, 20476, 22993, 13, 1666, 2818, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 21957, 29958, 1642, 30004, 13, 30004, 13, 12984, 278, 17972, 5700, 19257, 297, 4779, 29973, 6024, 8241, 742, 525, 3782, 2033, 13, 30004, 13, 12148, 6755, 385, 2984, 515, 278, 20476, 29889], 'total_duration': 6398738094, 'load_duration': 401262, 'prompt_eval_count': 17, 'prompt_eval_duration': 4071957000, 'eval_count': 9, 'eval_duration': 2325531000}",False
mlb  miami marlins vs  arizona diamondbacks 2023 04 14,in the upcoming mlb game  scheduled for april 14 at 6 40 pm et   if the miami marlins win  the market will resolve to  marlins    if the arizona diamondbacks win  the market will resolve to  diamondbacks     if the game is not completed by april 28  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['marlins', 'diamondbacks']",Marlins,n a,"{'model': 'llama2form2', 'created_at': '2024-02-04T14:45:02.837311487Z', 'response': 'What is the outcome of the game between Miami Mar', 'done': True, 'context': [6756, 13, 30004, 13, 1576, 1404, 10753, 304, 1073, 825, 674, 3799, 297, 278, 5434, 1048, 263, 3058, 1741, 22993, 13, 23084, 919, 278, 21957, 310, 278, 1139, 2629, 278, 2225, 300, 3987, 297, 278, 20476, 22993, 13, 1666, 2818, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 21957, 29958, 1642, 30004, 13, 30004, 13, 1988, 29933, 29901, 23740, 1085, 29880, 1144, 7186, 29889, 23716, 22904, 898, 1627, 29879, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29946, 29899, 29896, 29946, 6024, 7083, 29880, 1144, 742, 525, 29928, 2829, 898, 1627, 29879, 2033, 13, 30004, 13, 5618, 338, 278, 21957, 310, 278, 3748, 1546, 23740, 1085], 'total_duration': 12118009031, 'load_duration': 763201, 'prompt_eval_count': 40, 'prompt_eval_duration': 9382450000, 'eval_count': 10, 'eval_duration': 2734052000}",False
will joe biden be the 2023 time person of the year ,if joe biden is named as time s person of the year for 2023  this market will resolve to  yes   otherwise  this market will resolve to  no    please note  that this market will resolve to  yes  if joe biden is named time s person of the year either alone or in conjunction with another person or thing  so long as joe biden is directly referenced  if  for example  the person of the year is  joe and jill biden   this market will resolve to  yes   if  however  the person of the year is the  the united states executive branch   this market will resolve to  no    if time s cover and other time webpages have different winners for the person of the year  only one of them has to mention joe biden as the winner for this market to resolve to  yes    this market can resolve after the 2023 time s person of the year is announced by time magazine  if for any reason the 2023 time s person of the year is not announced by january 15  2024  11 59 pm et   this market will resolve to  no  ,['Celebrities'],True,True,"['no', 'yes']",No,n a,"{'model': 'llama2form2', 'created_at': '2024-02-04T14:45:11.60048203Z', 'response': 'Please choose an option from the brackets.', 'done': True, 'context': [6756, 13, 30004, 13, 1576, 1404, 10753, 304, 1073, 825, 674, 3799, 297, 278, 5434, 1048, 263, 3058, 1741, 22993, 13, 23084, 919, 278, 21957, 310, 278, 1139, 2629, 278, 2225, 300, 3987, 297, 278, 20476, 22993, 13, 1666, 2818, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 21957, 29958, 1642, 30004, 13, 30004, 13, 12984, 11131, 350, 3615, 367, 278, 29871, 29906, 29900, 29906, 29941, 323, 8890, 5196, 310, 278, 8905, 29973, 6024, 3782, 742, 525, 8241, 2033, 13, 30004, 13, 12148, 6755, 385, 2984, 515, 278, 20476, 29889], 'total_duration': 8759898069, 'load_duration': 359756, 'prompt_eval_count': 27, 'prompt_eval_duration': 6345453000, 'eval_count': 9, 'eval_duration': 2413301000}",False
mlb  chicago cubs vs  miami marlins 2023 05 06,in the upcoming mlb game  scheduled for may 6 at 2 20 pm et   if the chicago cubs win  the market will resolve to  cubs    if the miami marlins win  the market will resolve to  marlins     if the game is not completed by may 20  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['cubs', 'marlins']",Cubs,n a,"{'model': 'llama2form2', 'created_at': '2024-02-04T14:45:22.514004122Z', 'response': 'What is the outcome of the game between Chicago C', 'done': True, 'context': [6756, 13, 30004, 13, 1576, 1404, 10753, 304, 1073, 825, 674, 3799, 297, 278, 5434, 1048, 263, 3058, 1741, 22993, 13, 23084, 919, 278, 21957, 310, 278, 1139, 2629, 278, 2225, 300, 3987, 297, 278, 20476, 22993, 13, 1666, 2818, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 21957, 29958, 1642, 30004, 13, 30004, 13, 1988, 29933, 29901, 10059, 315, 23954, 7186, 29889, 23740, 1085, 29880, 1144, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29945, 29899, 29900, 29953, 6024, 29907, 23954, 742, 525, 7083, 29880, 1144, 2033, 13, 30004, 13, 5618, 338, 278, 21957, 310, 278, 3748, 1546, 10059, 315], 'total_duration': 10910717216, 'load_duration': 346711, 'prompt_eval_count': 35, 'prompt_eval_duration': 8190725000, 'eval_count': 10, 'eval_duration': 2718762000}",False
will  realdonaldtrump tweet by june 1 ,this market will resolve to  yes  if donald j  trump s verified twitter account   realdonaldtrump  tweets at least once after april 3  2023  and by june 1  2023   11 59 59 pm et   otherwise  this market will resolve to  no    the resolution source for this market will be donald j  trump s verified twitter account  https   twitter com realdonaldtrump   for the purpose of this market s resolution  retweets do not count as a tweet   please note  only the  realdonaldtrump verified twitter account counts for this market  regardless of the url for this profile  if donald j  trump tweets from another account  it has no bearing on the resolution of this market ,['Twitter'],True,True,"['yes', 'no']",No,outcome no,"{'model': 'llama2form2', 'created_at': '2024-02-04T14:45:28.981368041Z', 'response': 'Outcome: No', 'done': True, 'context': [6756, 13, 30004, 13, 1576, 1404, 10753, 304, 1073, 825, 674, 3799, 297, 278, 5434, 1048, 263, 3058, 1741, 22993, 13, 23084, 919, 278, 21957, 310, 278, 1139, 2629, 278, 2225, 300, 3987, 297, 278, 20476, 22993, 13, 1666, 2818, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 21957, 29958, 1642, 30004, 13, 30004, 13, 12984, 732, 6370, 28080, 2308, 3427, 7780, 300, 491, 5306, 29871, 29896, 29973, 6024, 8241, 742, 525, 3782, 2033, 13, 30004, 13, 3744, 2763, 29901, 1939], 'total_duration': 6463307415, 'load_duration': 376877, 'prompt_eval_count': 22, 'prompt_eval_duration': 5281939000, 'eval_count': 5, 'eval_duration': 1180192000}",True
pelicans vs  kings,in the upcoming nba game  scheduled for november 22 at 8 00 pm et   if the new orleans pelicans win  the market will resolve to  pelicans    if the sacramento kings win  the market will resolve to  kings     if the game is not completed by november 29  2023  11 59 pm et   the market will resolve 50 50 ,['Basketball'],True,True,"['pelicans', 'kings']",Pelicans,n a,"{'model': 'llama2form2', 'created_at': '2024-02-04T14:45:35.982447787Z', 'response': 'Please provide your answer for the outcome of the game', 'done': True, 'context': [6756, 13, 30004, 13, 1576, 1404, 10753, 304, 1073, 825, 674, 3799, 297, 278, 5434, 1048, 263, 3058, 1741, 22993, 13, 23084, 919, 278, 21957, 310, 278, 1139, 2629, 278, 2225, 300, 3987, 297, 278, 20476, 22993, 13, 1666, 2818, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 21957, 29958, 1642, 30004, 13, 30004, 13, 29925, 295, 16708, 7186, 29889, 21701, 6024, 29925, 295, 16708, 742, 525, 29968, 886, 2033, 13, 30004, 13, 12148, 3867, 596, 1234, 363, 278, 21957, 310, 278, 3748], 'total_duration': 6998187868, 'load_duration': 741710, 'prompt_eval_count': 18, 'prompt_eval_duration': 4308905000, 'eval_count': 10, 'eval_duration': 2685930000}",False
will  hamas  be said 10 or more times in the 4th rnc primary debate ,this market will resolve to  yes  if  hamas  is said 10 or more times by the invited candidates  in total  during the rnc primary debate scheduled for december 6  2023  otherwise  the market will resolve to  no    pluralization possessive of the word will count toward the resolution of this market   the resolution source is live video of the debate  in case of ambiguity  an official transcript and or a consensus of credible reporting may also be considered   if this event is cancelled or delayed beyond december 12  2023  11 59 pm et  this market will resolve to  no  ,['US politics'],True,True,"['yes', 'no']",Yes,n a,"{'model': 'llama2form2', 'created_at': '2024-02-04T14:45:46.461031254Z', 'response': 'Please choose an option from the brackets to respond.', 'done': True, 'context': [6756, 13, 30004, 13, 1576, 1404, 10753, 304, 1073, 825, 674, 3799, 297, 278, 5434, 1048, 263, 3058, 1741, 22993, 13, 23084, 919, 278, 21957, 310, 278, 1139, 2629, 278, 2225, 300, 3987, 297, 278, 20476, 22993, 13, 1666, 2818, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 21957, 29958, 1642, 30004, 13, 30004, 13, 12984, 376, 29950, 314, 294, 29908, 367, 1497, 29871, 29896, 29900, 470, 901, 3064, 297, 278, 29871, 29946, 386, 390, 15868, 7601, 27836, 29973, 6024, 8241, 742, 525, 3782, 2033, 13, 30004, 13, 12148, 6755, 385, 2984, 515, 278, 20476, 304, 10049, 29889], 'total_duration': 10475239104, 'load_duration': 386207, 'prompt_eval_count': 33, 'prompt_eval_duration': 7750427000, 'eval_count': 10, 'eval_duration': 2723446000}",False
will hamas release 20  hostages in a single day by nov 30 ,this market will resolve to  yes  if hamas releases 20 or more hostages in any 24 hour period between november 15 and november 30  2023  11 59 pm et  otherwise  this market will resolve to  no    for the purposes of this market  a negotiated release of hostages will trigger a  yes  resolution  this market will immediately resolve to  yes  upon the release of 20  hostages in a 24 hour period    if hamas releases hostages on the last day within this market s range  the 24 hour period will commence starting with the release of the first hostage  e g  if a first hostage is released on nov 30  2 pm et  the 24h period will be from nov 30  2 pm et to dec 1  2 pm et    the primary resolution source for this market will be official information from hamas  israel  the united states  and or the relevant nations to whom any potential released hostages belong  however a consensus of credible reporting will also be used ,['Middle East'],True,True,"['no', 'yes']",Yes,n a,"{'model': 'llama2form2', 'created_at': '2024-02-04T14:45:55.767232245Z', 'response': 'Please respond with ""outcome: <chosen', 'done': True, 'context': [6756, 13, 30004, 13, 1576, 1404, 10753, 304, 1073, 825, 674, 3799, 297, 278, 5434, 1048, 263, 3058, 1741, 22993, 13, 23084, 919, 278, 21957, 310, 278, 1139, 2629, 278, 2225, 300, 3987, 297, 278, 20476, 22993, 13, 1666, 2818, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 21957, 29958, 1642, 30004, 13, 30004, 13, 12984, 7904, 294, 6507, 29871, 29906, 29900, 29974, 3495, 1179, 297, 263, 2323, 2462, 491, 2864, 29871, 29941, 29900, 29973, 6024, 3782, 742, 525, 8241, 2033, 13, 30004, 13, 12148, 10049, 411, 376, 449, 2763, 29901, 529, 305, 7749], 'total_duration': 9303304934, 'load_duration': 352776, 'prompt_eval_count': 28, 'prompt_eval_duration': 6627937000, 'eval_count': 10, 'eval_duration': 2674239000}",False
nba  philadelphia 76ers vs  miami heat 2023 04 06,in the upcoming nba game  scheduled for april 6 at 7 30 pm et   if the philadelphia 76ers win  the market will resolve to  76ers    if the miami heat win  the market will resolve to  heat     if the game is not completed by april 16  2023  11 59 59 pm et   the market will resolve 50 50 ,['Basketball'],True,True,"['76ers', 'heat']",Heat,n a,"{'model': 'llama2form2', 'created_at': '2024-02-04T14:46:06.960756956Z', 'response': 'What is the outcome of the NBA game between Philadelphia', 'done': True, 'context': [6756, 13, 30004, 13, 1576, 1404, 10753, 304, 1073, 825, 674, 3799, 297, 278, 5434, 1048, 263, 3058, 1741, 22993, 13, 23084, 919, 278, 21957, 310, 278, 1139, 2629, 278, 2225, 300, 3987, 297, 278, 20476, 22993, 13, 1666, 2818, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 21957, 29958, 1642, 30004, 13, 30004, 13, 29940, 5688, 29901, 18292, 29871, 29955, 29953, 414, 7186, 29889, 23740, 940, 271, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29946, 29899, 29900, 29953, 6024, 29955, 29953, 414, 742, 525, 3868, 271, 2033, 13, 30004, 13, 5618, 338, 278, 21957, 310, 278, 21517, 3748, 1546, 18292], 'total_duration': 11190645902, 'load_duration': 365109, 'prompt_eval_count': 36, 'prompt_eval_duration': 8475415000, 'eval_count': 10, 'eval_duration': 2713971000}",False
will the who declare a public health emergency for chinese pneumonia outbreak in 2023 ,this market will resolve to  yes  if the world health organization  who  declares a public health emergency of international concern  pheic  for the pneumonia outbreak originating in china by december 31  2023  11 59 pm et  otherwise  this market will resolve to  no    the primary resolution source for this market will be official statements made by the who  e g  statements released on their official website  https   www who int    however a consensus of credible reporting will also be used ,['Global Politics'],True,True,"['no', 'yes']",No,n a,"{'model': 'llama2form2', 'created_at': '2024-02-04T14:46:17.157308392Z', 'response': 'Please choose an option from the brackets.', 'done': True, 'context': [6756, 13, 30004, 13, 1576, 1404, 10753, 304, 1073, 825, 674, 3799, 297, 278, 5434, 1048, 263, 3058, 1741, 22993, 13, 23084, 919, 278, 21957, 310, 278, 1139, 2629, 278, 2225, 300, 3987, 297, 278, 20476, 22993, 13, 1666, 2818, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 21957, 29958, 1642, 30004, 13, 30004, 13, 12984, 278, 399, 8187, 9607, 263, 5236, 15202, 27718, 14703, 363, 10013, 282, 29765, 6405, 714, 8690, 297, 29871, 29906, 29900, 29906, 29941, 29973, 6024, 3782, 742, 525, 8241, 2033, 13, 30004, 13, 12148, 6755, 385, 2984, 515, 278, 20476, 29889], 'total_duration': 10193476414, 'load_duration': 390280, 'prompt_eval_count': 33, 'prompt_eval_duration': 7792129000, 'eval_count': 9, 'eval_duration': 2400304000}",False
mlb  chicago cubs vs  miami marlins 2023 05 05,in the upcoming mlb game  scheduled for may 5 at 2 20 pm et   if the chicago cubs win  the market will resolve to  cubs    if the miami marlins win  the market will resolve to  marlins     if the game is not completed by may 19  2023  11 59 59 pm et   the market will resolve 50 50 ,['Baseball'],True,True,"['cubs', 'marlins']",Cubs,n a,"{'model': 'llama2form2', 'created_at': '2024-02-04T14:46:28.115702749Z', 'response': 'What is the outcome of the game between Chicago C', 'done': True, 'context': [6756, 13, 30004, 13, 1576, 1404, 10753, 304, 1073, 825, 674, 3799, 297, 278, 5434, 1048, 263, 3058, 1741, 22993, 13, 23084, 919, 278, 21957, 310, 278, 1139, 2629, 278, 2225, 300, 3987, 297, 278, 20476, 22993, 13, 1666, 2818, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 21957, 29958, 1642, 30004, 13, 30004, 13, 1988, 29933, 29901, 10059, 315, 23954, 7186, 29889, 23740, 1085, 29880, 1144, 29871, 29906, 29900, 29906, 29941, 29899, 29900, 29945, 29899, 29900, 29945, 6024, 29907, 23954, 742, 525, 7083, 29880, 1144, 2033, 13, 30004, 13, 5618, 338, 278, 21957, 310, 278, 3748, 1546, 10059, 315], 'total_duration': 10955261823, 'load_duration': 338932, 'prompt_eval_count': 35, 'prompt_eval_duration': 8203991000, 'eval_count': 10, 'eval_duration': 2749852000}",False
bengals vs  steelers,in the upcoming nfl game  scheduled for november 26 at 1 00 pm et   if the cincinnati bengals win  the market will resolve to  bengals    if the pittsburgh steelers win  the market will resolve to  steelers     if the game is not completed by december 3  2023  11 59 pm et  or it ends in a tie  the market will resolve 50 50 ,['Football'],True,True,"['bengals', 'steelers']",Steelers,n a,"{'model': 'llama2form2', 'created_at': '2024-02-04T14:46:35.800658273Z', 'response': 'Please provide your answer for the outcome of the game', 'done': True, 'context': [6756, 13, 30004, 13, 1576, 1404, 10753, 304, 1073, 825, 674, 3799, 297, 278, 5434, 1048, 263, 3058, 1741, 22993, 13, 23084, 919, 278, 21957, 310, 278, 1139, 2629, 278, 2225, 300, 3987, 297, 278, 20476, 22993, 13, 1666, 2818, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 21957, 29958, 1642, 30004, 13, 30004, 13, 29933, 996, 1338, 7186, 29889, 2443, 295, 414, 6024, 29933, 996, 1338, 742, 525, 7789, 295, 414, 2033, 13, 30004, 13, 12148, 3867, 596, 1234, 363, 278, 21957, 310, 278, 3748], 'total_duration': 7681762789, 'load_duration': 643994, 'prompt_eval_count': 21, 'prompt_eval_duration': 5023422000, 'eval_count': 10, 'eval_duration': 2656863000}",False
will chris christie drop out of presidential race in 2023 ,this market will resolve to  yes  if chris christie officially announces his withdrawal or is confirmed to have withdrawn from the 2024 us presidential race by december 31  2023  11 59 pm et   in the event of any extenuating circumstances that prevent chris christie from continuing the race  this market will also resolve to  yes    if chris christie does not drop out or is not forced to withdraw from the 2024 presidential election by 11 59 pm et on december 31  2023  this market will resolve to  no    the primary resolution source for this market will be official information from chris christie or his official legal representatives  however a consensus of credible reporting will also be used ,['Elections'],True,True,"['yes', 'no']",No,n a,"{'model': 'llama2form2', 'created_at': '2024-02-04T14:46:44.615658835Z', 'response': 'Please choose an option from the brackets to respond.', 'done': True, 'context': [6756, 13, 30004, 13, 1576, 1404, 10753, 304, 1073, 825, 674, 3799, 297, 278, 5434, 1048, 263, 3058, 1741, 22993, 13, 23084, 919, 278, 21957, 310, 278, 1139, 2629, 278, 2225, 300, 3987, 297, 278, 20476, 22993, 13, 1666, 2818, 297, 278, 3402, 376, 449, 2763, 29901, 529, 305, 7749, 21957, 29958, 1642, 30004, 13, 30004, 13, 12984, 12821, 2819, 347, 5768, 714, 310, 6673, 616, 8175, 297, 29871, 29906, 29900, 29906, 29941, 29973, 6024, 8241, 742, 525, 3782, 2033, 13, 30004, 13, 12148, 6755, 385, 2984, 515, 278, 20476, 304, 10049, 29889], 'total_duration': 8811818151, 'load_duration': 336558, 'prompt_eval_count': 26, 'prompt_eval_duration': 6126415000, 'eval_count': 10, 'eval_duration': 2684189000}",False
